day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20250803,93461054,0,b,B,300.17627873449464,22.705940266019905,31.771644592285156,23.581396102905273,6.664846420288086,6.231393337249756,2.4145424365997314,95.04247283935547,21,0.05147567018866539,0.02416309155523777,4.0,23.0,4.0,2.414839556708416,26.0,35.0,23.0,23.0,3.0,31.0
20250803,93461055,0,b,B,300.1761680348609,22.70590589052048,31.656169891357422,23.577831268310547,7.2194671630859375,6.224277973175049,2.2287769317626953,82.44068145751953,28,0.042570408433675766,0.018917318433523178,4.0,32.0,5.0,2.227069980034886,33.0,42.0,31.0,31.0,1.0,35.0
20250803,93461056,0,b,B,300.1761321961641,22.706122072224638,31.54072380065918,23.580894470214844,7.424515247344971,6.202088832855225,2.5026066303253174,97.40084838867188,18,0.058225132524967194,0.03292850777506828,4.0,20.0,5.0,2.4901910720929643,25.0,34.0,20.0,20.0,3.0,28.0
20250803,93461057,0,b,B,300.1762064916567,22.70586065951033,31.425737380981445,23.576019287109375,7.222448825836182,6.217169284820557,2.375359296798706,91.60236358642578,24,0.05213066563010216,0.019806010648608208,4.0,29.0,5.0,2.3771551642139075,28.0,54.0,26.0,26.0,3.0,31.0
20250803,93461058,0,b,B,300.17628871714265,22.706016146055237,31.31062126159668,23.585887908935547,7.303164958953857,6.197905540466309,2.3312647342681885,88.88953399658203,26,0.050969917327165604,0.026351934298872948,4.0,32.0,5.0,2.3308105098777094,29.0,52.0,32.0,32.0,3.0,30.0
20250803,93461059,0,b,B,300.17630100050286,22.705956088266827,31.195680618286133,23.56498146057129,6.788503646850586,6.204694747924805,2.888648271560669,127.4301528930664,14,0.04622702673077583,0.02921774610877037,4.0,16.0,6.0,2.8672338615286694,18.0,29.0,16.0,16.0,3.0,24.0
20250803,93461060,0,b,B,300.176239518938,22.70594144321306,31.08076286315918,23.58060646057129,6.89766788482666,6.188945293426514,2.2987139225006104,87.64997863769531,22,0.04418695718050003,0.021335015073418617,4.0,23.0,10.0,2.299442978756612,29.0,40.0,24.0,24.0,3.0,35.0
20250803,93461061,0,b,B,300.17618302847677,22.706018271269283,30.965906143188477,23.576705932617188,6.831188678741455,6.219597816467285,2.028775691986084,76.02465057373047,27,0.0470680296421051,0.021257570013403893,4.0,33.0,7.0,2.02365852968197,30.0,53.0,35.0,35.0,1.0,31.0
20250803,93461062,0,b,B,300.1762585147411,22.705812546623246,30.851293563842773,23.586374282836914,6.49737024307251,6.215202331542969,2.4226911067962646,87.194580078125,21,0.04159785434603691,0.022157374769449234,4.0,24.0,5.0,2.409490363658994,26.0,33.0,24.0,23.0,3.0,27.0
20250803,93461063,0,b,B,300.1763021800368,22.705950267071252,30.7366943359375,23.57451057434082,6.623569488525391,6.22096061706543,2.4215075969696045,92.56489562988281,21,0.034329406917095184,0.01931510493159294,4.0,22.0,5.0,2.4158202353281144,28.0,55.0,22.0,22.0,3.0,31.0
20250803,93461064,0,b,B,300.1762306686873,22.705942312072512,30.62220573425293,23.579647064208984,7.340294361114502,6.22481632232666,2.493128776550293,98.65548706054688,23,0.049207691103219986,0.02449250966310501,4.0,22.0,9.0,2.494590257776509,28.0,37.0,23.0,23.0,3.0,32.0
20250803,93461065,0,b,B,300.17627941835127,22.706011304098194,30.507875442504883,23.577024459838867,7.286494255065918,6.233471870422363,2.457933187484741,99.65855407714844,21,0.04649047926068306,0.023287279531359673,4.0,21.0,3.0,2.4551405359225518,25.0,40.0,21.0,21.0,1.0,36.0
20250803,93461066,0,b,B,300.17619961434224,22.705937471343308,30.39361572265625,23.796546936035156,7.37362003326416,6.229771614074707,2.404726266860962,102.83766174316406,20,0.04227190092206001,0.021765422075986862,4.0,21.0,9.0,2.4054404862594376,25.0,35.0,21.0,20.0,1.0,30.0
20250803,93461067,0,b,B,300.22671052004944,22.755776548180553,30.28799819946289,29.8680477142334,6.656881332397461,6.222453594207764,2.4432947635650635,91.06395721435547,25,0.5559709668159485,0.33397752046585083,4.0,5.0,6.0,2.4369312087306847,29.0,53.0,27.0,27.0,4.0,32.0
20250803,93461068,0,b,B,300.1762638600601,22.705933887075734,30.16559410095215,23.581260681152344,6.60850715637207,6.2220683097839355,2.519888162612915,101.00918579101562,19,0.052888013422489166,0.025891844183206558,4.0,21.0,6.0,2.5252846669182882,26.0,38.0,19.0,19.0,3.0,31.0
20250803,93461069,0,b,B,300.17623120751864,22.705900879519866,30.05173110961914,23.57583999633789,6.576296806335449,6.223339557647705,2.628150463104248,113.52134704589844,21,0.04766052961349487,0.029919425025582314,4.0,22.0,2.0,2.62922580664596,25.0,49.0,22.0,22.0,1.0,27.0
